id	year	rate
49047	2011	0.066
49049	2011	0.054
49051	2011	0.06
49053	2011	0.078
49055	2011	0.042
49057	2011	0.07
50001	2011	0.058
50003	2011	0.068
50005	2011	0.07
50007	2011	0.057
50009	2011	0.078
50011	2011	0.062
50013	2011	0.07
50015	2011	0.066
50017	2011	0.055
50019	2011	0.083
50021	2011	0.087
50023	2011	0.061
50025	2011	0.063
50027	2011	0.058
51001	2011	0.061
51003	2011	0.05
51005	2011	0.087
51007	2011	0.07
51009	2011	0.07
51011	2011	0.067
51013	2011	0.042
51015	2011	0.058
51017	2011	0.054
51019	2011	0.062
51021	2011	0.075
51023	2011	0.062
51025	2011	0.114
51027	2011	0.088
51029	2011	0.078
51031	2011	0.066
51033	2011	0.082
51035	2011	0.113
51036	2011	0.087
51037	2011	0.091
51041	2011	0.068
51043	2011	0.061
51045	2011	0.072
51047	2011	0.075
51049	2011	0.07
51051	2011	0.083
51053	2011	0.083
51057	2011	0.077
51059	2011	0.047
51061	2011	0.05
51063	2011	0.071
51065	2011	0.058
51067	2011	0.078
51069	2011	0.073
51071	2011	0.085
51073	2011	0.055
51075	2011	0.067
51077	2011	0.104
51079	2011	0.058
51081	2011	0.091
51083	2011	0.115
51085	2011	0.066
51087	2011	0.072
51089	2011	0.134
51091	2011	0.059
51093	2011	0.063
51095	2011	0.046
51097	2011	0.075
51099	2011	0.075
51101	2011	0.064
51103	2011	0.073
51105	2011	0.071
51107	2011	0.047
51109	2011	0.081
51111	2011	0.091
51113	2011	0.06
51115	2011	0.048
51117	2011	0.105
51119	2011	0.064
51121	2011	0.063
51125	2011	0.062
51127	2011	0.069
51131	2011	0.066
51133	2011	0.065
51135	2011	0.079
51137	2011	0.076
51139	2011	0.098
51141	2011	0.099
51143	2011	0.103
51145	2011	0.06
51147	2011	0.084
51149	2011	0.073
51153	2011	0.053
51155	2011	0.108
51157	2011	0.056
51159	2011	0.072
51161	2011	0.059
51163	2011	0.056
51165	2011	0.053
51167	2011	0.096
51169	2011	0.099
51171	2011	0.076
51173	2011	0.102
51175	2011	0.077
51177	2011	0.051
51179	2011	0.051
51181	2011	0.073
51183	2011	0.095
51185	2011	0.079
51187	2011	0.066
51191	2011	0.082
51193	2011	0.071
51195	2011	0.067
51197	2011	0.097
51199	2011	0.05
51510	2011	0.048
51515	2011	0.089
51520	2011	0.099
51530	2011	0.087
51540	2011	0.062
51550	2011	0.064
51570	2011	0.082
51580	2011	0.091
51590	2011	0.13
51595	2011	0.118
51600	2011	0.054
51610	2011	0.073
51620	2011	0.107
51630	2011	0.091
51640	2011	0.103
51650	2011	0.077
51660	2011	0.064
51670	2011	0.104
51678	2011	0.092
51680	2011	0.077
51683	2011	0.068
51685	2011	0.054
51690	2011	0.2
51700	2011	0.073
51710	2011	0.084
51720	2011	0.055
51730	2011	0.138
51735	2011	0.05
51740	2011	0.084
51750	2011	0.085
51760	2011	0.1
51770	2011	0.086
51775	2011	0.063
51790	2011	0.073
51800	2011	0.066
51810	2011	0.059
51820	2011	0.082
51830	2011	0.135
51840	2011	0.079
53001	2011	0.065
53003	2011	0.081
53005	2011	0.058
53007	2011	0.065
53009	2011	0.085
53011	2011	0.127
53013	2011	0.084
53015	2011	0.128
53017	2011	0.066
53019	2011	0.113
53021	2011	0.062
53023	2011	0.053
53025	2011	0.073
53027	2011	0.117
53029	2011	0.081
53031	2011	0.074
53033	2011	0.088
53035	2011	0.071
53037	2011	0.073
53039	2011	0.081
53041	2011	0.12
53043	2011	0.074
53045	2011	0.094
53047	2011	0.074
53049	2011	0.107
53051	2011	0.121
53053	2011	0.088
53055	2011	0.047
53057	2011	0.091
53059	2011	0.094
53061	2011	0.101
53063	2011	0.083
53065	2011	0.105
53067	2011	0.071
53069	2011	0.114
53071	2011	0.055
53073	2011	0.078
53075	2011	0.047
53077	2011	0.068
54001	2011	0.092
54003	2011	0.085
54005	2011	0.094
54007	2011	0.08
54009	2011	0.111
54011	2011	0.066
54013	2011	0.121
54015	2011	0.119
54017	2011	0.074
54019	2011	0.086
54021	2011	0.065
54023	2011	0.112
54025	2011	0.083
54027	2011	0.078
54029	2011	0.118
54031	2011	0.097
54033	2011	0.071
54035	2011	0.129
54037	2011	0.066
54039	2011	0.071
54041	2011	0.075
54043	2011	0.106
54045	2011	0.098
54047	2011	0.127
54049	2011	0.065
54051	2011	0.087
54053	2011	0.121
54055	2011	0.069
54057	2011	0.079
54059	2011	0.107
54061	2011	0.046
54063	2011	0.065
54065	2011	0.091
54067	2011	0.091
54069	2011	0.078
54071	2011	0.075
54073	2011	0.102
54075	2011	0.113
54077	2011	0.07
54079	2011	0.063
54081	2011	0.08
54083	2011	0.085
54085	2011	0.088
54087	2011	0.13
54089	2011	0.078
54091	2011	0.079
54093	2011	0.109
54095	2011	0.108
54097	2011	0.089
54099	2011	0.077
54101	2011	0.104
54103	2011	0.123
54105	2011	0.114
54107	2011	0.088
54109	2011	0.115
55001	2011	0.083
55003	2011	0.083
55005	2011	0.071
55007	2011	0.062
55009	2011	0.071
55011	2011	0.057
55013	2011	0.091
55015	2011	0.067
55017	2011	0.066
55019	2011	0.076
55021	2011	0.071
55023	2011	0.081
55025	2011	0.054
55027	2011	0.084
55029	2011	0.066
55031	2011	0.065
55033	2011	0.058
55035	2011	0.06
55037	2011	0.081
55039	2011	0.078
55041	2011	0.081
55043	2011	0.061
55045	2011	0.078
55047	2011	0.075
55049	2011	0.062
55051	2011	0.094
55053	2011	0.072
55055	2011	0.08
55057	2011	0.085
55059	2011	0.098
55061	2011	0.073
55063	2011	0.059
55065	2011	0.06
55067	2011	0.085
55069	2011	0.096
55071	2011	0.085
55073	2011	0.077
55075	2011	0.102
55077	2011	0.083
55078	2011	0.127
55079	2011	0.093
55081	2011	0.064
55083	2011	0.091
55085	2011	0.074
55087	2011	0.075
55089	2011	0.072
55091	2011	0.054
55093	2011	0.061
55095	2011	0.084
55097	2011	0.058
55099	2011	0.094
55101	2011	0.093
55103	2011	0.075
55105	2011	0.111
55107	2011	0.101
55109	2011	0.068
55111	2011	0.07
55113	2011	0.071
55115	2011	0.082
55117	2011	0.083
55119	2011	0.096
55121	2011	0.064
55123	2011	0.066
55125	2011	0.071
55127	2011	0.077
55129	2011	0.078
55131	2011	0.081
55133	2011	0.072
55135	2011	0.082
55137	2011	0.082
55139	2011	0.07
55141	2011	0.074
56001	2011	0.036
56003	2011	0.082
56005	2011	0.057
56007	2011	0.068
56009	2011	0.059
56011	2011	0.049
56013	2011	0.074
56015	2011	0.053
56017	2011	0.058
56019	2011	0.067
56021	2011	0.063
56023	2011	0.065
56025	2011	0.073
56027	2011	0.045
56029	2011	0.051
56031	2011	0.062
56033	2011	0.066
56035	2011	0.045
56037	2011	0.074
56039	2011	0.052
56041	2011	0.072
56043	2011	0.059
56045	2011	0.059
72001	2011	0.217
72003	2011	0.179
72005	2011	0.178
72007	2011	0.182
72009	2011	0.192
72011	2011	0.183
72013	2011	0.167
72015	2011	0.227
72017	2011	0.201
72019	2011	0.196
72021	2011	0.136
72023	2011	0.135
72025	2011	0.158
72027	2011	0.156
72029	2011	0.212
72031	2011	0.133
72033	2011	0.183
72035	2011	0.181
72037	2011	0.176
72039	2011	0.236
72041	2011	0.173
72043	2011	0.231
72045	2011	0.234
72047	2011	0.177
72049	2011	0.116
72051	2011	0.152
72053	2011	0.178
72054	2011	0.215
72055	2011	0.199
72057	2011	0.22
72059	2011	0.226
72061	2011	0.106
72063	2011	0.163
72065	2011	0.165
72067	2011	0.164
72069	2011	0.208
72071	2011	0.191
72073	2011	0.219
72075	2011	0.186
72077	2011	0.191
72079	2011	0.186
72081	2011	0.175
72083	2011	0.181
72085	2011	0.192
72087	2011	0.204
72089	2011	0.202
72091	2011	0.192
72093	2011	0.199
72095	2011	0.259
72097	2011	0.179
72099	2011	0.18
72101	2011	0.216
72103	2011	0.232
72105	2011	0.189
72107	2011	0.228
72109	2011	0.236
72111	2011	0.202
72113	2011	0.159
72115	2011	0.168
72117	2011	0.179
72119	2011	0.171
72121	2011	0.189
72123	2011	0.252
72125	2011	0.178
72127	2011	0.119
72129	2011	0.185
72131	2011	0.182
72133	2011	0.257
72135	2011	0.129
72137	2011	0.134
72139	2011	0.111
72141	2011	0.258
72143	2011	0.163
72145	2011	0.176
72147	2011	0.277
72149	2011	0.198
72151	2011	0.241
72153	2011	0.16
1001	2012	0.1264
1003	2012	0.1164
1005	2012	0.1092
1007	2012	0.1608
1009	2012	0.1452
1011	2012	0.1188
1013	2012	0.1968
1015	2012	0.2004
1017	2012	0.1296
1019	2012	0.2232
1021	2012	0.1416
1023	2012	0.1188
1025	2012	0.1524
1027	2012	0.204
1029	2012	0.1908
1031	2012	0.1248
1033	2012	0.102
1035	2012	0.1368
1037	2012	0.234
1039	2012	0.168
1041	2012	0.1212
1043	2012	0.1164
1045	2012	0.1152
1047	2012	0.1116
1049	2012	0.2532
1051	2012	0.1716
1053	2012	0.108
1055	2012	0.1548
1057	2012	0.1284
1059	2012	0.1536
1061	2012	0.1476
1063	2012	0.12
1065	2012	0.1764
1067	2012	0.1524
1069	2012	0.1188
1071	2012	0.1068
1073	2012	0.1416
1075	2012	0.1284
1077	2012	0.1776
1079	2012	0.126
1081	2012	0.1632
1083	2012	0.1032
1085	2012	0.1116
1087	2012	0.222
1089	2012	0.1368
1091	2012	0.09
1093	2012	0.1776
1095	2012	0.1824
1097	2012	0.1104
1099	2012	0.1332
1101	2012	0.2244
1103	2012	0.1224
1105	2012	0.1248
1107	2012	0.2376
1109	2012	0.156
1111	2012	0.1044
1113	2012	0.1812
1115	2012	0.1512
1117	2012	0.1284
1119	2012	0.0912
1121	2012	0.1668
1123	2012	0.1632
1125	2012	0.1644
1127	2012	0.108
1129	2012	0.1428
1131	2012	0.1812
1133	2012	0.3072
2013	2012	0.21
2016	2012	0.1212
2020	2012	0.1008
2050	2012	0.084
2060	2012	0.1776
2068	2012	0.0432
2070	2012	0.0408
2090	2012	0.1008
2100	2012	0.0828
2110	2012	0.0744
2122	2012	0.0684
2130	2012	0.1164
2150	2012	0.0732
2164	2012	0.0792
2170	2012	0.0708
2180	2012	0.1056
2185	2012	0.1452
2188	2012	0.0684
2201	2012	0.1584
2220	2012	0.1632
2232	2012	0.0708
2240	2012	0.0876
2261	2012	0.0972
2270	2012	0.0768
2280	2012	0.2448
2282	2012	0.1176
2290	2012	0.0756
4001	2012	0.1632
4003	2012	0.1776
4005	2012	0.0888
4007	2012	0.0924
4009	2012	0.1308
4011	2012	0.1728
4012	2012	0.258
4013	2012	0.1068
4015	2012	0.102
4017	2012	0.1224
4019	2012	0.1704
4021	2012	0.1008
4023	2012	0.1416
4025	2012	0.2064
4027	2012	0.114
5001	2012	0.2904
5003	2012	0.1716
5005	2012	0.1092
5007	2012	0.0984
5009	2012	0.0636
5011	2012	0.0768
5013	2012	0.0936
5015	2012	0.0744
5017	2012	0.0516
5019	2012	0.1152
5021	2012	0.0756
5023	2012	0.1248
5025	2012	0.0708
5027	2012	0.072
5029	2012	0.0972
5031	2012	0.078
5033	2012	0.0708
5035	2012	0.0792
5037	2012	0.1188
5039	2012	0.0852
5041	2012	0.0912
5043	2012	0.1188
5045	2012	0.1092
5047	2012	0.072
5049	2012	0.0708
5051	2012	0.0732
5053	2012	0.0792
5055	2012	0.0684
5057	2012	0.0984
5059	2012	0.1032
5061	2012	0.0876
5063	2012	0.0864
5065	2012	0.0936
5067	2012	0.0924
5069	2012	0.1104
5071	2012	0.1104
5073	2012	0.0732
5075	2012	0.1032
5077	2012	0.0948
5079	2012	0.0984
5081	2012	0.0984
5083	2012	0.0672
5085	2012	0.0924
5087	2012	0.0624
5089	2012	0.0636
5091	2012	0.1344
5093	2012	0.054
5095	2012	0.1356
5097	2012	0.0888
5099	2012	0.0696
5101	2012	0.1044
5103	2012	0.0744
5105	2012	0.0852
5107	2012	0.0672
5109	2012	0.1056
5111	2012	0.0756
5113	2012	0.09
5115	2012	0.0768
5117	2012	0.0744
5119	2012	0.0804
5121	2012	0.072
5123	2012	0.0876
5125	2012	0.1128
5127	2012	0.0696
5129	2012	0.0756
5131	2012	0.0708
5133	2012	0.0744
5135	2012	0.0612
5137	2012	0.0936
5139	2012	0.0792
5141	2012	0.114
5143	2012	0.1092
5145	2012	0.06
5147	2012	0.0804
5149	2012	0.1092
6001	2012	0.0768
6003	2012	0.1356
6005	2012	0.1824
6007	2012	0.1452
6009	2012	0.1464
6011	2012	0.1716
6013	2012	0.174
6015	2012	0.1344
6017	2012	0.1428
6019	2012	0.1344
6021	2012	0.1692
6023	2012	0.1656
6025	2012	0.1236
6027	2012	0.3612
6029	2012	0.114
6031	2012	0.1668
6033	2012	0.1668
6035	2012	0.1764
6037	2012	0.1416
6039	2012	0.1524
6041	2012	0.1476
6043	2012	0.096
6045	2012	0.1056
6047	2012	0.1212
6049	2012	0.1884
6051	2012	0.1332
6053	2012	0.1236
6055	2012	0.12
6057	2012	0.1044
6059	2012	0.1308
6061	2012	0.1128
6063	2012	0.1356
6065	2012	0.1668
6067	2012	0.1764
6069	2012	0.1464
6071	2012	0.15
6073	2012	0.1632
6075	2012	0.1224
6077	2012	0.1164
6079	2012	0.186
6081	2012	0.108
6083	2012	0.108
6085	2012	0.102
6087	2012	0.1416
6089	2012	0.1224
6091	2012	0.1764
6093	2012	0.1644
6095	2012	0.162
6097	2012	0.138
6099	2012	0.1188
6101	2012	0.1836
6103	2012	0.1812
6105	2012	0.1644
6107	2012	0.1908
6109	2012	0.1788
6111	2012	0.1524
6113	2012	0.132
6115	2012	0.1308
8001	2012	0.2136
8003	2012	0.0972
8005	2012	0.066
8007	2012	0.0828
8009	2012	0.0744
8011	2012	0.0408
8013	2012	0.06
8014	2012	0.066
8015	2012	0.0792
8017	2012	0.0612
8019	2012	0.024
8021	2012	0.084
8023	2012	0.0612
8025	2012	0.1008
8027	2012	0.0912
8029	2012	0.0624
8031	2012	0.0792
8033	2012	0.0924
8035	2012	0.1584
8037	2012	0.0708
8039	2012	0.0744
8041	2012	0.072
8043	2012	0.0864
8045	2012	0.0924
8047	2012	0.0696
8049	2012	0.072
8051	2012	0.0696
8053	2012	0.0528
8055	2012	0.0264
8057	2012	0.0864
8059	2012	0.0396
8061	2012	0.0804
8063	2012	0.0336
8065	2012	0.0348
8067	2012	0.0852
8069	2012	0.0564
8071	2012	0.0672
8073	2012	0.084
8075	2012	0.0444
8077	2012	0.0552
8079	2012	0.0984
8081	2012	0.0636
8083	2012	0.0672
8085	2012	0.0756
8087	2012	0.0828
8089	2012	0.0588
8091	2012	0.0696
8093	2012	0.0492
8095	2012	0.0732
8097	2012	0.0312
8099	2012	0.06
8101	2012	0.06
8103	2012	0.09
8105	2012	0.0468
8107	2012	0.0576
8109	2012	0.072
8111	2012	0.0936
8113	2012	0.0636
8115	2012	0.0504
8117	2012	0.0396
8119	2012	0.0696
8121	2012	0.0804
8123	2012	0.0384
8125	2012	0.09
9001	2012	0.0312
9003	2012	0.0936
9005	2012	0.1056
9007	2012	0.0948
9009	2012	0.0804
9011	2012	0.1068
9013	2012	0.0912
9015	2012	0.0804
10001	2012	0.108
10003	2012	0.0948
10005	2012	0.1032
11001	2012	0.0876
12001	2012	0.1404
12003	2012	0.0852
12005	2012	0.1368
12007	2012	0.1068
12009	2012	0.0996
12011	2012	0.1332
12013	2012	0.1176
12015	2012	0.0984
12017	2012	0.1524
12019	2012	0.1452
12021	2012	0.1176
12023	2012	0.1572
12027	2012	0.108
12029	2012	0.1404
12031	2012	0.1476
12033	2012	0.1344
12035	2012	0.1176
12037	2012	0.1944
12039	2012	0.0852
12041	2012	0.1152
12043	2012	0.12
12045	2012	0.12
12047	2012	0.1176
12049	2012	0.1356
12051	2012	0.1512
12053	2012	0.2016
12055	2012	0.1656
12057	2012	0.1392
12059	2012	0.138
12061	2012	0.0864
12063	2012	0.1824
12065	2012	0.0864
12067	2012	0.102
12069	2012	0.0864
12071	2012	0.1476
12073	2012	0.1668
12075	2012	0.0864
12077	2012	0.1452
12079	2012	0.0636
12081	2012	0.1404
12083	2012	0.1524
12085	2012	0.1596
12086	2012	0.1428
12087	2012	0.1356
12089	2012	0.084
12091	2012	0.1284
12093	2012	0.0864
12095	2012	0.1596
12097	2012	0.1368
12099	2012	0.1536
12101	2012	0.1404
12103	2012	0.15
12105	2012	0.1344
12107	2012	0.1524
12109	2012	0.1464
12111	2012	0.108
12113	2012	0.1836
12115	2012	0.1128
12117	2012	0.1476
12119	2012	0.1272
12121	2012	0.108
12123	2012	0.1176
12125	2012	0.1248
12127	2012	0.1008
12129	2012	0.1404
12131	2012	0.0864
12133	2012	0.0816
13001	2012	0.1152
13003	2012	0.1164
13005	2012	0.1512
13007	2012	0.102
13009	2012	0.1092
13011	2012	0.1392
13013	2012	0.0804
13015	2012	0.1332
13017	2012	0.1596
13019	2012	0.1836
13021	2012	0.1488
13023	2012	0.12
13025	2012	0.1164
13027	2012	0.1392
13029	2012	0.1044
13031	2012	0.0972
13033	2012	0.108
13035	2012	0.1464
13037	2012	0.1524
13039	2012	0.1332
13043	2012	0.1092
13045	2012	0.1116
13047	2012	0.1296
13049	2012	0.096
13051	2012	0.1272
13053	2012	0.102
13055	2012	0.1752
13057	2012	0.1368
13059	2012	0.114
13061	2012	0.084
13063	2012	0.0984
13065	2012	0.1476
13067	2012	0.132
13069	2012	0.1152
13071	2012	0.2016
13073	2012	0.108
13075	2012	0.084
13077	2012	0.1428
13079	2012	0.12
13081	2012	0.114
13083	2012	0.1452
13085	2012	0.108
13087	2012	0.1212
13089	2012	0.1524
13091	2012	0.1284
13093	2012	0.1344
13095	2012	0.1212
13097	2012	0.1332
13099	2012	0.1368
13101	2012	0.126
13103	2012	0.0804
13105	2012	0.0948
13107	2012	0.1464
13109	2012	0.1236
13111	2012	0.1068
13113	2012	0.12
13115	2012	0.1008
13117	2012	0.1332
13119	2012	0.1032
13121	2012	0.1416
13123	2012	0.1284
13125	2012	0.1176
13127	2012	0.1332
13129	2012	0.0984
13131	2012	0.1572
13133	2012	0.1176
13135	2012	0.1332
13137	2012	0.1128
13139	2012	0.1128
13141	2012	0.1092
13143	2012	0.2124
13145	2012	0.1356
13147	2012	0.0864
13149	2012	0.1656
13151	2012	0.1488
13153	2012	0.1248
13155	2012	0.0876
13157	2012	0.174
13159	2012	0.1308
13161	2012	0.1524
13163	2012	0.162
13165	2012	0.1788
13167	2012	0.2352
13169	2012	0.1428
13171	2012	0.1032
13173	2012	0.1836
13175	2012	0.1008
13177	2012	0.1296
13179	2012	0.0948
13181	2012	0.102
13183	2012	0.1236
13185	2012	0.0708
13187	2012	0.0984
13189	2012	0.1332
13191	2012	0.1452
13193	2012	0.1152
13195	2012	0.156
13197	2012	0.0996
13199	2012	0.1188
13201	2012	0.1584
13205	2012	0.1044
13207	2012	0.1248
13209	2012	0.1224
13211	2012	0.102
13213	2012	0.1176
13215	2012	0.1476
13217	2012	0.1104
13219	2012	0.1512
13221	2012	0.0744
13223	2012	0.0984
13225	2012	0.1284
13227	2012	0.1224
13229	2012	0.1296
13231	2012	0.1116
13233	2012	0.1416
13235	2012	0.1296
13237	2012	0.0852
13239	2012	0.1248
13241	2012	0.1416
13243	2012	0.1248
13245	2012	0.156
13247	2012	0.1236
13249	2012	0.144
13251	2012	0.1656
13253	2012	0.1644
13255	2012	0.1284
13257	2012	0.1848
13259	2012	0.1284
13261	2012	0.1284
13263	2012	0.1548
13265	2012	0.1176
13267	2012	0.1488
13269	2012	0.1044
13271	2012	0.156
13273	2012	0.1944
13275	2012	0.1392
13277	2012	0.1116
13279	2012	0.1272
13281	2012	0.1176
13283	2012	0.0936
13285	2012	0.1428
13287	2012	0.1548
13289	2012	0.156
13291	2012	0.1368
13293	2012	0.108
13295	2012	0.1596
13297	2012	0.1152
13299	2012	0.132
13301	2012	0.1284
13303	2012	0.2256
13305	2012	0.168
13307	2012	0.1404
13309	2012	0.1092
13311	2012	0.1092
13313	2012	0.114
13315	2012	0.15
13317	2012	0.1392
13319	2012	0.1404
13321	2012	0.1284
15001	2012	0.1296
15003	2012	0.1296
15007	2012	0.0756
15009	2012	0.1152
16001	2012	0.1164
16003	2012	0.1092
16005	2012	0.1452
16007	2012	0.1008
16009	2012	0.0624
16011	2012	0.1452
16013	2012	0.0708
16015	2012	0.0924
16017	2012	0.0852
16019	2012	0.114
16021	2012	0.0708
16023	2012	0.144
16025	2012	0.054
16027	2012	0.132
16029	2012	0.1272
16031	2012	0.072
16033	2012	0.0708
16035	2012	0.0492
16037	2012	0.1416
16039	2012	0.0468
16041	2012	0.0924
16043	2012	0.048
16045	2012	0.0792
16047	2012	0.1248
16049	2012	0.066
16051	2012	0.0996
16053	2012	0.0816
16055	2012	0.0708
16057	2012	0.1044
16059	2012	0.0708
16061	2012	0.078
16063	2012	0.0624
16065	2012	0.1164
16067	2012	0.066
16069	2012	0.072
16071	2012	0.066
16073	2012	0.06
16075	2012	0.0492
16077	2012	0.0924
16079	2012	0.0804
16081	2012	0.1428
16083	2012	0.0612
16085	2012	0.0816
16087	2012	0.1368
17001	2012	0.1008
17003	2012	0.0948
17005	2012	0.1344
17007	2012	0.1116
17009	2012	0.1656
17011	2012	0.054
17013	2012	0.1308
17015	2012	0.114
17017	2012	0.126
17019	2012	0.0876
17021	2012	0.0984
17023	2012	0.1188
17025	2012	0.1572
17027	2012	0.1368
17029	2012	0.0948
17031	2012	0.1092
17033	2012	0.1272
17035	2012	0.126
17037	2012	0.1164
17039	2012	0.1104
17041	2012	0.1104
17043	2012	0.1092
17045	2012	0.1032
17047	2012	0.1284
17049	2012	0.1092
17051	2012	0.0948
17053	2012	0.1392
17055	2012	0.1248
17057	2012	0.1752
17059	2012	0.15
17061	2012	0.132
17063	2012	0.1104
17065	2012	0.1368
17067	2012	0.1116
17069	2012	0.1356
17071	2012	0.1536
17073	2012	0.1128
17075	2012	0.1032
17077	2012	0.12
17079	2012	0.0876
17081	2012	0.114
17083	2012	0.12
17085	2012	0.1056
17087	2012	0.0972
17089	2012	0.1248
17091	2012	0.1188
17093	2012	0.1536
17095	2012	0.1248
17097	2012	0.1236
17099	2012	0.12
17101	2012	0.1488
17103	2012	0.1236
17105	2012	0.1308
17107	2012	0.1284
17109	2012	0.114
17111	2012	0.0924
17113	2012	0.1116
17115	2012	0.0888
17117	2012	0.1488
17119	2012	0.126
17121	2012	0.1164
17123	2012	0.1428
17125	2012	0.1272
17127	2012	0.1716
17129	2012	0.096
17131	2012	0.0936
17133	2012	0.1068
17135	2012	0.0936
17137	2012	0.1464
17139	2012	0.1008
17141	2012	0.108
17143	2012	0.1428
17145	2012	0.1392
17147	2012	0.1428
17149	2012	0.0984
17151	2012	0.0972
17153	2012	0.1272
17155	2012	0.1428
17157	2012	0.18
17159	2012	0.1128
17161	2012	0.126
17163	2012	0.114
17165	2012	0.1296
17167	2012	0.1344
17169	2012	0.0948
17171	2012	0.0792
17173	2012	0.09
17175	2012	0.12
17177	2012	0.1176
17179	2012	0.1392
17181	2012	0.1356
17183	2012	0.1296
17185	2012	0.144
17187	2012	0.1236
17189	2012	0.096
17191	2012	0.096
17193	2012	0.1164
17195	2012	0.1032
17197	2012	0.1272
17199	2012	0.1188
17201	2012	0.1152
17203	2012	0.186
18001	2012	0.1032
18003	2012	0.1608
18005	2012	0.1116
18007	2012	0.1056
18009	2012	0.108
18011	2012	0.1596
18013	2012	0.0816
18015	2012	0.0936
18017	2012	0.1188
18019	2012	0.126
18021	2012	0.0984
18023	2012	0.1152
18025	2012	0.1104
18027	2012	0.126
18029	2012	0.0588
18031	2012	0.1068
18033	2012	0.132
18035	2012	0.1488
18037	2012	0.114
18039	2012	0.096
18041	2012	0.18
18043	2012	0.1608
18045	2012	0.0888
18047	2012	0.1392
18049	2012	0.1068
18051	2012	0.1344
18053	2012	0.0804
18055	2012	0.1332
18057	2012	0.0852
18059	2012	0.0732
18061	2012	0.0936
18063	2012	0.0936
18065	2012	0.0816
18067	2012	0.144
18069	2012	0.1428
18071	2012	0.1332
18073	2012	0.1212
18075	2012	0.1044
18077	2012	0.1248
18079	2012	0.114
18081	2012	0.1464
18083	2012	0.0888
18085	2012	0.0792
18087	2012	0.132
18089	2012	0.168
18091	2012	0.1128
18093	2012	0.1284
18095	2012	0.1332
18097	2012	0.1164
18099	2012	0.1008
18101	2012	0.1368
18103	2012	0.0756
18105	2012	0.1476
18107	2012	0.0672
18109	2012	0.1164
18111	2012	0.09
18113	2012	0.1068
18115	2012	0.174
18117	2012	0.126
18119	2012	0.1104
18121	2012	0.0972
18123	2012	0.0996
18125	2012	0.1056
18127	2012	0.1044
18129	2012	0.0984
18131	2012	0.084
18133	2012	0.114
18135	2012	0.0984
18137	2012	0.1224
18139	2012	0.1092
18141	2012	0.114
18143	2012	0.1248
18145	2012	0.1452
18147	2012	0.1056
18149	2012	0.0972
18151	2012	0.1512
18153	2012	0.1548
18155	2012	0.1116
18157	2012	0.084
18159	2012	0.102
18161	2012	0.1236
18163	2012	0.1032
18165	2012	0.0888
18167	2012	0.1296
18169	2012	0.1104
18171	2012	0.144
18173	2012	0.1212
18175	2012	0.0828
18177	2012	0.1344
18179	2012	0.1308
18181	2012	0.1092
18183	2012	0.1128
19001	2012	0.1392
19003	2012	0.0612
19005	2012	0.072
19007	2012	0.1116
19009	2012	0.1128
19011	2012	0.0612
19013	2012	0.0696
19015	2012	0.0696
19017	2012	0.0708
19019	2012	0.06
19021	2012	0.0708
19023	2012	0.066
19025	2012	0.072
19027	2012	0.0648
19029	2012	0.0504
19031	2012	0.0696
19033	2012	0.0684
19035	2012	0.0804
19037	2012	0.0528
19039	2012	0.1008
19041	2012	0.0888
19043	2012	0.0744
19045	2012	0.0948
19047	2012	0.0924
19049	2012	0.0564
19051	2012	0.0612
19053	2012	0.1212
19055	2012	0.0792
19057	2012	0.0816
19059	2012	0.0984
19061	2012	0.0696
19063	2012	0.072
19065	2012	0.1032
19067	2012	0.102
19069	2012	0.1044
19071	2012	0.084
19073	2012	0.084
19075	2012	0.0756
19077	2012	0.0588
19079	2012	0.0672
19081	2012	0.0972
19083	2012	0.108
19085	2012	0.072
19087	2012	0.0528
19089	2012	0.1056
19091	2012	0.1032
19093	2012	0.0744
19095	2012	0.0696
19097	2012	0.0696
19099	2012	0.0924
19101	2012	0.0972
19103	2012	0.1044
19105	2012	0.0528
19107	2012	0.0756
19109	2012	0.0852
19111	2012	0.0672
19113	2012	0.1368
19115	2012	0.078
19117	2012	0.096
19119	2012	0.072
19121	2012	0.0516
19123	2012	0.0696
19125	2012	0.0924
19127	2012	0.0684
19129	2012	0.084
19131	2012	0.0516
19133	2012	0.0648
19135	2012	0.0852
19137	2012	0.09
19139	2012	0.1044
19141	2012	0.1068
19143	2012	0.0636
19145	2012	0.0648
19147	2012	0.1044
19149	2012	0.084
19151	2012	0.0564
19153	2012	0.0624
19155	2012	0.0744
19157	2012	0.0576
19159	2012	0.0792
19161	2012	0.0636
19163	2012	0.0564
19165	2012	0.0876
19167	2012	0.0468
19169	2012	0.0492
19171	2012	0.054
19173	2012	0.0792
19175	2012	0.0804
19177	2012	0.072
19179	2012	0.096
19181	2012	0.1128
19183	2012	0.0696
19185	2012	0.0588
19187	2012	0.0768
19189	2012	0.0996
19191	2012	0.1092
19193	2012	0.0696
19195	2012	0.0684
19197	2012	0.0756
20001	2012	0.1008
20003	2012	0.0936
20005	2012	0.0948
20007	2012	0.0972
20009	2012	0.0612
20011	2012	0.0732
20013	2012	0.078
20015	2012	0.0672
20017	2012	0.0864
20019	2012	0.0648
20021	2012	0.1008
20023	2012	0.102
20025	2012	0.0444
20027	2012	0.0444
20029	2012	0.0504
20031	2012	0.054
20033	2012	0.0684
20035	2012	0.0456
20037	2012	0.0912
